inchi_key,rdkit_smiles,PIC50
BRTSZCMNYQGHSJ-UHFFFAOYSA-N,Nc1nc2cc3c(cc2s1)CCN(Cc1ccncc1)CC3,7.420145467794397
HXHXEJHGUJSCBJ-UHFFFAOYSA-N,c1ccc(CCN2CCC(c3cc(-c4ccncc4)[nH]n3)CC2)cc1,5.89
IGAYGUGEWYBNRY-UHFFFAOYSA-N,Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)on3)CC2)cc1,6.798626672448026
OXHDXVWUJBSFBE-HZCBDIJESA-N,COC1(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)CCCCC1,6.6
SINCAXCRAGCJEY-UHFFFAOYSA-N,Cc1cccc(N)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.992354652583591
MPYBYEHRQXVCIP-ONEGZZNKSA-N,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,7.0661562037818895
AEJCTJSNUNXYQL-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC,7.02687
SJAPPPAALBAIBC-RUDMXATFSA-N,O=C(/C=C/c1ccc2nc(O)ccc2c1)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,6.8
DVYJEJMZLCRJNO-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCN2Cc3ccccc3C2=O)CC1,6.9836825999751415
LSIBHGOFKYGMOL-UHFFFAOYSA-N,CN1CCc2c([nH]c3ccccc23)CCCCC1c1ccccc1,6.300514997831991
JNBBJUHCODFLEG-UHFFFAOYSA-N,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,8.138892379959849
AERWLNZHDGJKMO-MRXNPFEDSA-N,c1ccc(CNC[C@H]2CCc3ccc4[nH]ccc4c3O2)cc1,6.970205407438264
WAWSGWZTHJAPIA-UHFFFAOYSA-N,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,6.8079142343302586
IQRVICMQFUJBJE-UHFFFAOYSA-N,CCOc1ccccc1N1CCN(Cc2csc3ccccc23)CC1,6.659851961719961
OYPPVKRFBIWMSX-SXGWCWSVSA-N,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,5.727230413448241
ZSHABDJGHVJYOC-HKNRPGJNSA-N,CCCN(CCC)[C@@H]1CCc2c(ccc(C(O)Cc3ccc(Cl)cc3)c2OC)[C@@H]1C,6.199999086091014
WYGBVOBBNUHWLX-UHFFFAOYSA-N,c1ccc(CNCCOc2cccc3n[nH]cc23)cc1,7.098
RURKEKYFHBYLDY-UHFFFAOYSA-N,CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.541450678858392
VNAZBTWTBGIYND-UHFFFAOYSA-N,Oc1ccccc1OCCNCc1ccccc1,6.340345052445188
ZBGYXTWHZHZMHW-UHFFFAOYSA-N,Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,4.8
GFAWBYQCJNZYGH-WGSAOQKQSA-N,Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)s1,8.0
HOZYTVYXSUBCBF-UHFFFAOYSA-N,COc1cc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,6.959303657420888
HEHPXIHFYMLODY-UHFFFAOYSA-N,CS(=O)(=O)Nc1cc(OCCNCc2ccccc2)ccc1F,5.0
BZDLIFJGLFMOCS-UHFFFAOYSA-N,CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccccc3C#N)CC2)C1=O,6.03
XHSVWFYHHXOZHB-UHFFFAOYSA-N,O=C1c2ccccc2CCC1C1CCN(CCc2ccccc2)CC1,6.220616249872117
UOWNSJBVRQWLQT-WRLTUSDASA-N,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](CCCCNC(=O)C[S+]([O-])C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)NC(=O)C[S+]([O-])C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,7.648908740944319
ZLUCWPDQINEIOK-UHFFFAOYSA-N,Clc1ccc(N2CCN(CCCc3nc4ccccc4o3)CC2)cc1,5.40139184293249
DJLBBFRAULLUHN-UHFFFAOYSA-N,Cc1c(OCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c[nH]c(O)c12,8.17
IFUAPMVHYZVHKY-UHFFFAOYSA-N,N#Cc1ccc(OCC2CCN(Cc3ccc(F)cc3)CC2)cc1,5.0
ZPNCBCHKBMWQEH-JCNLHEQBSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C(F)(F)F,6.46
LLIGDFVOQDLKCR-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O,7.489997162353253
OVKBSFKFSBQCLW-LJAQVGFWSA-N,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1,9.298877095560329
ZXXQVMFRALHHSH-UHFFFAOYSA-N,O=C1CCc2ccccc2N1OCCN1CCC(n2c(O)nc3ccccc32)CC1,7.26
QAPWGFAFNBTWSU-UHFFFAOYSA-N,c1ccc(Cc2cc(C3CCN(Cc4ccccc4)CC3)[nH]n2)cc1,6.51
XAPOTBPYCJLOQK-UHFFFAOYSA-N,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3-c2ccc3ccccc3c2)c1,7.539200667367015
QESXIMMZZQIWKG-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,6.859999901580343
DCFGDYDTTWPOBM-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1csc2ccccc12,7.189698573110434
ACDYFMOSSUKHJD-UHFFFAOYSA-N,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,7.647944675439397
REQVSEMEKZOXFG-UHFFFAOYSA-N,Cc1nc2cc(N3CCN(CCN4Cc5ccccc5C4)C3=O)ccc2s1,5.041672831162827
JGEMKKMKVJVVKF-UHFFFAOYSA-N,O=C(Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1)Nc1cccnc1,8.088728715872094
XPBGNLUNAORHQZ-UHFFFAOYSA-N,COc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1)CC3,6.3602567553657074
RZHBTLSHMLRZGG-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCN3CCN(c4cccc5[nH]c(=O)oc45)CC3)cc2N1,8.067750774378215
NJDSCCWXSSWOKI-UHFFFAOYSA-N,O=S(=O)(c1cccc(F)c1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,6.101214505500772
GILRVKMKQIBKOK-UHFFFAOYSA-N,CCN1CCc2c([nH]c3ccccc23)Cc2ccccc2C1,5.0
ZWCZAPMNJINBCG-UHFFFAOYSA-N,Sc1nc2ccc(OCCN3CCN(c4ccccc4Cl)CC3)cc2[nH]1,8.56067
HFPUZJYAPWLJOL-UHFFFAOYSA-N,CN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1,6.9000043832276585
UISZGTKWUGURNK-UHFFFAOYSA-N,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)C(F)(F)F)c3ccccc32)CC1,5.720832133015724
RUVQMQUPSVELIK-UHFFFAOYSA-N,Cc1ccc(OCCNCCCOc2cccc(C)c2)cc1,6.532436417722138
RUFBZCWKTFORNM-UHFFFAOYSA-N,CN(CCN1CCN(c2ccccc2)C1=O)CC12CCC(CC1)C2(C)C,6.7
XUKSGYGUDPUQCB-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCCCC1,6.633333333333333
PPQOXJFDECRPBT-QGZVFWFLSA-N,C=CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,5.0
PEVWKBRNDRRBCW-SFHVURJKSA-N,Oc1nc2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,6.4
ILSVAZDAOVUDJJ-QAQDUYKDSA-N,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,5.9
UDUUCGMSUBUXNS-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4cccc(F)c4)C3C2)nnc1-c1cnccn1,6.6
YVFOUXAUJUJYKV-UHFFFAOYSA-N,FCCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.534872382850528
JGHHCQJAWMYFGE-UHFFFAOYSA-N,COc1ccc(Oc2cccc(CN3CCC(c4cccc(NC(=O)C(C)C)c4)CC3)c2)cc1,6.0
JTHXHSNJAJMWTQ-UHFFFAOYSA-N,c1ccc(CN2CCC(n3cccc3-c3cnco3)CC2)cc1,6.401536697778223
JRCIDJCJKJDOSJ-UHFFFAOYSA-N,COc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,6.368265772210207
QHUHMRAZOMFJRX-UHFFFAOYSA-N,Cc1cc2c(cc1OCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,8.41953751216219
GAXIVOLCJAGLQT-SIKLNZKXSA-N,CCC(=O)Nc1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,6.300343331887994
JNGNYWRRSBJGEY-OUKQBFOZSA-N,CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1,5.15
KXVAICSRMHXLJN-UHFFFAOYSA-N,CC(C)(C)c1nc(N2CCN(CCCSc3nccc(O)n3)CC2)cc(C(F)(F)F)n1,6.457345
ZYZZJOLJNNFBHS-UHFFFAOYSA-N,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4COC5)CC3)cc21,9.240090574439016
QRYAMGGRUIKACE-GOSISDBHSA-N,c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1,4.97625
PGAXGWGBGVJKJG-MRXNPFEDSA-N,C#Cc1cccc([C@@H]2CCCN(CCC)C2)c1,6.663540266151471
CALYWAMIHCNUMA-UHFFFAOYSA-N,O=Cc1cnn2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12,8.169853881937183
IMAGMLAZQQRSFA-OJBMAJLDSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(N2CCOCC2)nc1,7.29
MGBCSHBNZNTBPJ-UHFFFAOYSA-N,O=C(CCOCCN1CCN(c2ccccc2-c2ccccc2)CC1)NCc1ccncc1,5.61
XAJQNKDFXICIIO-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC3)[nH]2)c1,6.7999990672967
RXPBJKRWQYAHSE-UHFFFAOYSA-N,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2sccc2c1,6.599999218024014
BAJOTSCRNKRKED-UHFFFAOYSA-N,CCCN(CCC)C1Cc2ccc3nc(N)sc3c2C1,6.300343331887994
QCUYPKBVNBHYOZ-RXAXNXDRSA-N,N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)C2,5.6
HBUKKEFQANLSNF-XLKFHUSGSA-N,CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,8.84
NQJVSNLXUDSRRU-UHFFFAOYSA-N,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccccc1,6.44
GQELUVZMNVVOHX-UHFFFAOYSA-N,O=C1COc2ccccc2N1CCCN1CCC(n2c(O)nc3ncccc32)CC1,6.19
JYMJYHGKDBZGLV-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cc(Cl)cc(Cl)c4)C3C2)n1C,8.0
PHGOEMMHIGVMIN-UHFFFAOYSA-N,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.53
YCWWVMILONBSIH-UHFFFAOYSA-N,CCCN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,6.389425563997553
OLWRVVHPJFLNPW-UHFFFAOYSA-N,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,6.4
LWKNIOKRJFVQBE-NRFANRHFSA-N,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3nc(O)sc23)cc1,5.4
NZPBJYPOVSWTKH-UHFFFAOYSA-N,CCN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)N(C)Cc3ccc(OC)cc3)cc21,6.8521
YWAYCGMRQTZKTF-UHFFFAOYSA-N,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)N3CCN(C(=O)CCC(=O)NN4c5ccc(Cl)cc5N=C(N5CCN(C)CC5)c5ccccc54)CC3)c3ccccc32)CC1,5.79
LIHBEDGPTZLMMR-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1C1CCN(Cc2csc3ccccc23)CC1,7.421254100081388
ZPYBYTJAEKTXBQ-UHFFFAOYSA-N,O=c1[nH]c2cccc(N3CCN(Cc4cncc(-c5ccccc5)c4)CC3)c2o1,8.744727494896694
QWCRAEMEVRGPNT-UHFFFAOYSA-N,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.35562980203067
XSWNCWHBCPRVSC-UHFFFAOYSA-N,CCCN1CCN(c2cccc(OC)c2)CC1,6.5147726128714405
DCSUBABJRXZOMT-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,6.800447637681859
AAPXNHMQKBDDJN-XMSQKQJNSA-N,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3)C2)n1C,6.15
NKBKVACKOFITSD-FPOVZHCZSA-N,Nc1cc(O)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.300343331887994
XRXVZFVFIDKFOR-UHFFFAOYSA-N,O=c1c2ccccc2ncn1CCCCN1CCN(c2ccccc2)CC1,7.34
RYOFZZILNKTXCE-UHFFFAOYSA-N,COc1cccc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)c1,5.949487203161558
NXQBRORDMXGPPG-UHFFFAOYSA-N,O=C(Nc1ccncc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,7.3116470129284545
DVOIVAFOLPZGOP-UHFFFAOYSA-N,CC1CN(CCCCNC(=O)C(C)(C)C)CCN1c1ccc(Cl)cc1,5.800000437401602
IAXCCAHOKNMOII-UHFFFAOYSA-N,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,6.890930010117378
QRUCJPHVVJRIMC-UHFFFAOYSA-N,O=C(NCCCN1CCN(c2ccccc2)CC1)c1cccc2c1-c1ccccc1C2=O,6.109859660399697
RRYFTJVIXONIOF-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,7.800671456522789
JTYRRLWDWNUVPG-UHFFFAOYSA-N,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cc(F)ccc2F)CC1,6.83
HZINVGWYTDHAFA-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(O)ccc3[nH]2)CC1,7.80273344919692
UATLMNWEEXFRCA-UHFFFAOYSA-N,Cc1cc2c[nH]c(O)c2cc1OCCCCN1CCN(c2cccc3cccc(F)c23)CC1,8.63078
YQJSOEKFOQHZGK-AQKKSAQBSA-N,OC1(c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H](C1)N2Cc1coc2ccccc12,8.76955
NYXWLYUNZBLYDF-UHFFFAOYSA-N,Cc1c(OCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c1C(=O)NC2,8.168426444043607
ZOYFGQMKVZZMJK-UHFFFAOYSA-N,COc1cc2c(cc1OC)Cc1ccccc1CCN(CCc1ccccc1)CC2,5.0
UAJYHPWCBGWDNL-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)ccc1-c1ccc(Cl)cc1,7.500019067201903
MTGUKBVSRDTGQB-DTQAZKPQSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(C(C)(C)C)cc2)CC1,6.890930010117378
WXPNHKQJDJARLG-UHFFFAOYSA-N,Cc1ccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)cc1,6.2
DZVJBZTUTCHLSB-ZOZMAKRUSA-N,O=C1CCc2ccc(CC3CC4CCC(C3)N4C[C@@H]3COc4c(ccc5c4CC(=O)N5)O3)cc2N1,7.798626672448026
UQABYHGXWYXDTK-UUOKFMHZSA-N,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,5.692680770998981
QAPWGFAFNBTWSU-UHFFFAOYSA-N,c1ccc(Cc2cc(C3CCN(Cc4ccccc4)CC3)n[nH]2)cc1,6.508638306165728
AAYBHLNWKYXETD-NRFANRHFSA-N,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,8.77
LSKZCQKQGRUHKQ-QWFCFKBJSA-N,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6.3
VAEZCFWPDODBFF-UHFFFAOYSA-N,COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(-n5ccnc5)cc4)CC3)c2c1,6.1249387366083
RVHFWBPKTMLXIB-UHFFFAOYSA-N,COc1ccccc1N1CCN(CC(O)CCn2cc(-c3ccc4ccccc4c3)nn2)CC1,6.721769097913379
PZTFOAIQGVVNAX-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)cc2)CC1,6.838549048071855
WIBZNJPNKFYUFU-UHFFFAOYSA-N,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCCC2CCCCC21,5.231022302054238
GJXLROXNFUKMEK-UHFFFAOYSA-N,O=C(CCCCCN1CCN(c2ccccc2F)CC1)NC1CCCc2ccccc21,6.534872382850528
NHBSENMOHAEDAT-CMDGGOBGSA-N,O=S(=O)(c1ccc(/C=C/c2cccc(F)c2)nc1)c1ccccc1F,5.698970004336019
ZWINHZKEJACBFT-GCJKJVERSA-N,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,6.625
DTRXURJDKOYCCD-UHFFFAOYSA-N,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,5.602922487050837
LQTCRFLMOJHQHE-UHFFFAOYSA-N,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCn2cc(COc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,8.477164523846643
LSKSSWIRNDMQHX-UHFFFAOYSA-N,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)CSc2ccccc2)c1-3,6.0700234799718045
BVHKYUKBOGXMRL-UHFFFAOYSA-N,O=C(Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1)Nc1ccccn1,7.849237218538983
WCXOZRBCTFWPKS-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(C3CCCN3Cc3ccccc3)[nH]2)c1,7.400003911207952
JOCIPRSPZCLXKS-UHFFFAOYSA-N,COc1ccc(OCCNCCCOc2ccccc2)cc1,5.709994402192668
PTJNFOHRMGJLPA-UHFFFAOYSA-N,CC1(C)NC(=O)N(CC(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,5.94
OTVQCHUIPJYASM-UHFFFAOYSA-N,c1ccc(-c2ncc(CN3CCN(c4ncccn4)CC3)[nH]2)cc1,5.6478187409443175
BTXXUCVFDKNBPB-AMIZOPFISA-N,CN1C[C@H](C(N)=O)C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]21,8.699485002168009
VWGCBHSNAGFTHA-UHFFFAOYSA-O,O=C(NCCCCN1CC[N+]2(CCOc3ccccc32)CC1)c1cc2ccccn2n1,5.275
ABOYXIDEOWOTGI-AQYVVDRMSA-N,O=C(CC1(O)CCOCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6.51
GUTBEOXGILVYQP-UHFFFAOYSA-N,CC(CNCCc1ccc(O)c(O)c1)Cc1cccc(O)c1,6.7
GRHVCLHQXSTVGR-UHFFFAOYSA-N,CCCN1CCOC2c3ccsc3CCC21,6.200219816848805
GSIGQTMTQNFDFP-UHFFFAOYSA-N,CC(=O)NCCCCN1CCN(c2ccc(Cl)cc2)CC1,5.800000437401602
DISKLDRQYHVOPT-UHFFFAOYSA-N,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,6.4820630781441615
NAZPPIPSJUCMAI-GGQJSIIWSA-N,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCSC2CC(=O)N(CCCCCC(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)O)[C@@H](C)CC)C2=O)cc(OC)c1OC,7.986320302708808
ZLSIXWCLVGKULN-CJNGLKHVSA-N,CCCN1CCO[C@H]2c3cc4c(cc3OC[C@H]21)CCO4,4.0
FEIALHMDLOGLJM-LJQANCHMSA-N,Oc1ccc(C2=C[C@H](CN3CC=C(c4ccccc4)CC3)CCC2)cc1,9.7
ZKGTVROZJFXGLA-UHFFFAOYSA-N,Clc1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1,5.0
GQXZFGYVVINCKL-UHFFFAOYSA-N,O=C1C(c2ccc3ccccc3c2)=COC12CCN(CCc1ccccc1)CC2,5.501485220817852
SWVCTRVZUDUHBL-QGZVFWFLSA-N,COc1cccc2c1-c1cccc3c1[C@@H](C2)N(C(C)C)CC3,6.0
FMEYZGBIOSKJJC-UHFFFAOYSA-N,O=C1COc2c(cccc2N2CCN(Cc3cccc(-c4ccccc4)c3)CC2)N1,9.0
SKKLOUVUUNMCJE-LGRRQENSSA-N,NCC1O[C@@H](OC2C(N)C[C@H](N)[C@@H](O[C@H]3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,4.7020800000000005
XPLJHFADXYVMHJ-QFIPXVFZSA-N,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,10.0
SUYNNRLZQGBZKP-AQYVVDRMSA-N,Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)on1,6.27
JVHLWTOVJFEQIQ-UHFFFAOYSA-N,c1ccc2c(c1)CN1CCc3c([nH]c4ccccc34)C21,5.0
VBCLZKNJWPMSKY-UNMCSNQZSA-N,CS(=O)(O)=Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.74
FOXUYLUURDWAGN-KESTWPANSA-N,Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)c1,6.94
BGNLEFFBMRBOQF-UHFFFAOYSA-N,COc1cccc2cc(C(=O)NCCCCN3CCN(c4nc5ccccc5[nH]4)CC3)oc12,6.1249387366083
ZYNARRKYWSBPBI-UHFFFAOYSA-N,O=C(CCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.665636761777511
MAHVPNQMFKXCMV-SANMLTNESA-N,OCc1cc([C@@H](O)CNCCc2ccc(CNCCc3ccccc3)cc2)ccc1O,5.1
WKTBGKZXPNQGKA-MOJGAOKDSA-N,COc1ccc2occ(CN3[C@H]4CC[C@@H]3C[C@@](O)(c3ccc(Cl)cc3)C4)c2c1,8.82
FUZCSYORSVGTRY-UHFFFAOYSA-N,COc1cccc(C(=O)NCCN2CCN(c3ccc(F)cc3)CC2)c1,6.0
SXVZDDYARZWATR-KRWDZBQOSA-N,O=C(N[C@H]1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)C1)c1ccc(Cl)c(Cl)c1,7.0
IMYFITBNCNWHTL-UHFFFAOYSA-N,S=c1[nH]c2cccc(OCCNCc3ccccc3)c2[nH]1,8.522878745280337
GKCVNAHJIZRKPK-UHFFFAOYSA-N,N#Cc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.578918042021066
FJLFQHMTMGDZCN-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC1CCC(CN2CCc3ccccc3C2)CC1,5.94
KXVOVPCKFATOKG-UHFFFAOYSA-N,Cc1ccc(OCCNCCCOc2ccccc2)cc1C,6.840782652025491
PMNZCFDKKKLFHH-UHFFFAOYSA-N,CN1CN(c2ccccc2)C2(CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)C1=O,6.2126395965858165
LUFMWUOUUQBFCY-MGFGWZDJSA-N,Cc1ncc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)o1,6.7
OCMWTQCINJDJDB-UHFFFAOYSA-N,Cc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2,6.1990754249026745
MOINQXFCUHCNNN-SAABIXHNSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C(F)(F)F,7.43
OBEJISAWFMGQOW-UHFFFAOYSA-N,O=c1[nH]c2cccc(N3CCN(CC4CCc5c([nH]c6ccc(F)cc56)C4)CC3)c2o1,6.658788659588898
XOOONTVCSUXSOA-XUTJKUGGSA-N,CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,6.76
UOCIVUKERDURFO-JOCHJYFZSA-N,O=S(=O)(c1cccc2ncccc12)N1CCCC[C@@H]1CCN1CCN(c2cccc3sccc23)CC1,7.68
