compound_id,target_CHRM1_standard_value,target_CHRM2_standard_value,target_CHRM3_standard_value,target_CHRM4_standard_value,target_CHRM5_standard_value,target_DRD2_standard_value,target_HRH1_standard_value,target_HTR2A_standard_value,target_KCNH2_standard_value,target_OPRM1_standard_value,base_rdkit_smiles
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,7.173925197299173,6.827705628710644,6.886056647693162,6.468521082957745,6.337242168318426,5.436447600817597,6.443697499232713,5.920818753952375,,,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,6.469507027652582,,,,,,8.888685549231054,,6.05,,Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,5.457965977824864,,,,,,9.521439372640168,,5.920409376976187,,C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,8.72548730745204,7.521403307098348,7.707966285446353,7.978902477329235,8.114438357335366,7.916086983620374,7.998747115260357,8.640882123103232,6.558963284415778,,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
[NH3+]C(CCS)C(=O)[O-],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,[NH3+]C(CCS)C(=O)[O-]
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,7.320164244944311,6.719848391477505,7.366187736065206,7.30722851743964,6.906282772785372,5.0,5.0,5.114820903078912,5.0694377819619385,,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.782516055786092,5.663075011328528,5.455931955649724,5.508638306165726,5.420216403383192,5.0,5.045757490560675,,,,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc[cH-]4)nc31)[C@H](O)[C@@H]2O,8.0,,8.0,8.0,,,8.0,,,,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc[cH-]4)nc31)[C@H](O)[C@@H]2O
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,5.4305994253110015,,,,,,9.0,,5.33931270241168,,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5.780488164927824,5.2889205128181125,5.6789847548394325,5.7883853839841,,5.390420026977072,5.468827379327678,5.499054453792998,5.52,6.0890206557605335,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
CNCCCC12CCC(c3ccccc31)c1ccccc12,6.841554654178313,6.161436476169193,7.0,7.238857335479021,6.939767386548798,6.099162090979531,8.944006251755564,7.669526219799793,4.8,,CNCCCC12CCC(c3ccccc31)c1ccccc12
C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,5.790000013035573,6.030001000700829,5.77999959535667,,,,5.629999890262443,,,,C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,5.875271183347189,,,,,5.0,6.4302086967949865,5.4172706576646,,,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,5.033432861379978,5.026714679641652,5.018654047910903,5.0451283873048185,5.029231966035558,5.041672831162827,7.319797678057831,6.131560387837997,,5.050898691329959,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1
C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1,2.0,,,,,,8.358849107837939,,5.700004857339988,,C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1
C[C@H](C1=C(CCN(C)CCF)Cc2ccccc21)c1cnccn1,8.0,,,,,,7.888685549231052,,,,C[C@H](C1=C(CCN(C)CCF)Cc2ccccc21)c1cnccn1
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,9.636388020107855,8.853871964321762,8.958607314841776,8.896357007361935,8.55284196865778,6.638272163982407,8.958607314841776,,6.0,,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,6.799999378197799,6.699997265815395,7.199990213585289,6.599999218024014,7.0,,6.0,6.799999378197799,5.060000047352545,,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,6.590022292222903,6.300054091377585,6.749859999230369,6.588900078639583,6.298902873960446,5.8206289158951225,9.08086187384444,8.251121933687472,8.45238333712647,6.170631843958429,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42,5.128931896907654,6.709988462879161,6.330538027769999,6.4503322459914045,6.225161011423818,5.248678044711613,5.3248627687617125,,,,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,6.570932602985605,6.5278918679618725,6.329877073462938,6.85039044367231,6.570123859998796,,9.830365956661083,7.924173599194733,,,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,5.1268,6.7099699999999975,6.33161,6.4510000000000005,6.22548,5.24603,5.32459,,,,C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,8.0,7.377079934783434,7.045757490560675,7.721246399047171,7.221848749616356,8.042689149660633,8.743524460013756,8.200659450546418,,,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21
CN(C)CCC1=C(Cc2ncccn2)c2ccccc2C1,5.0,,,,,,7.821954370472159,,5.522878745280337,,CN(C)CCC1=C(Cc2ncccn2)c2ccccc2C1
COCCCN1CCC(c2nnc(-c3cccc4cc(C(C)C)nn34)o2)CC1,7.161150909262744,7.346787486224656,7.602059991327962,7.5934598195660445,7.327902142064282,,8.045757490560675,,,,COCCCN1CCC(c2nnc(-c3cccc4cc(C(C)C)nn34)o2)CC1
CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,4.83,,,,,,8.481489999999999,,,,CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.710195559409795,5.0,5.0,5.0,5.4589363646295945,9.167578683839286,6.405443056738784,7.245333271737027,7.070258132162758,5.952122081961456,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,5.0,,,,,,9.09897000433602,,5.522878745280337,,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21
CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,5.0,CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
CN(C)CCN(Cc1cccs1)c1ccccn1,5.939767386548798,6.229226097759027,,,5.629890664073496,,8.74157583163223,6.7449091649655655,5.35,,CN(C)CCN(Cc1cccs1)c1ccccn1
COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.994939829165407,6.5512060625925175,6.860881962876422,6.939139338590612,6.614976741222688,6.682267075343792,8.480934700683342,7.589460098012258,7.068837570717098,,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,5.777862992852873,,5.867752072082663,5.77955387539024,5.249052655978126,,5.93109274441908,,,,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1,5.0,,,,,,7.920272917984124,,5.522878745280337,,Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1
CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.1278143863340695,5.939220077906247,5.886056647693162,5.853871964321763,5.721246399047171,5.0,5.0,5.575592913708017,,,CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,7.050203331118362,,,,,,8.619929586096129,,,,CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.0,5.0,5.0,5.0,5.0,,5.0,5.552826721170457,,5.0,FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1,5.488661273199785,6.335119341481294,6.690246610858034,6.456460961178059,6.35983952100986,5.0,5.262933700100606,5.568583515867841,,,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,6.479185255497893,5.6014414049100205,6.2606708912221904,6.559696972644928,6.128506060766845,,9.23132886151132,5.978915846788762,4.8,,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,5.8,6.5,5.5,6.8,6.2,6.3590467334965775,6.0999995174232655,5.432579116687715,5.7,,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1
C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.0,5.0,5.0,5.0,5.0,,5.0,6.292187405887747,,5.0,C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
[NH3+]C(CS)C(=O)[O-],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,[NH3+]C(CS)C(=O)[O-]
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,9.493233340560034,,7.119728802573067,,,,9.048585830186893,5.21,5.92082,,C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12
CC(C1=C(CCN(C)CCF)Cc2ccccc21)c1ccccn1,6.219999850831714,7.489995743529882,6.14999870695377,6.3599979267344695,5.70000025194151,,8.140130716901428,,,,CC(C1=C(CCN(C)CCF)Cc2ccccc21)c1ccccn1
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,9.88,8.44,9.565,9.48,8.84,,9.43,8.16,6.0,,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
Cc1cnc(CC2=C(CCN(C)C)Cc3ccccc32)cn1,5.0,,,,,,7.4586439852165745,,5.522878745280337,,Cc1cnc(CC2=C(CCN(C)C)Cc3ccccc32)cn1
CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,5.539200667367015,,,,,,9.300343331887994,,5.0,,CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1
C[C@H](C1=C(CCN(C)Cc2ccncc2)Cc2ccccc21)c1cnccn1,8.0,,,,,,8.309934639990496,,,,C[C@H](C1=C(CCN(C)Cc2ccncc2)Cc2ccccc21)c1cnccn1
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6.0334328562170985,6.026714680592265,6.018654069117089,6.04512838995936,6.0999996782821775,6.900006255485105,8.500207639127199,8.699656668112006,,,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3
CC(=C1c2ccc(F)cc2CC1CCN(C)C)c1nccs1,5.46,,,,,,9.52,,5.92082,,CC(=C1c2ccc(F)cc2CC1CCN(C)C)c1nccs1
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.34631,,5.335,5.34094,5.34806,,5.28594,,,,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,5.033432861379978,5.026714679641652,5.018654047910903,5.0451283873048185,5.029231966035558,5.041672831162827,5.033041257575041,5.032579052760791,,5.050898691329959,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,7.036212172654443,6.779545458967391,6.657577319177793,6.327902142064282,6.3979400086720375,6.229147988357856,5.3767507096020974,,,,COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5.8428566204225385,5.917186400379152,5.79944289380226,6.0305267479435125,5.987820895407567,9.186620111542275,7.243991342310059,8.377621422791162,6.119555385831973,4.507108729300062,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
c1ccc(-c2ccc(N3CCN(Cc4c[nH]c5ncccc45)CC3)cc2)cc1,5.0,5.0,5.0,5.0,5.0,,5.0,5.712660959306843,,5.0,c1ccc(-c2ccc(N3CCN(Cc4c[nH]c5ncccc45)CC3)cc2)cc1
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,6.540706034422003,6.030039452084501,6.420836066720924,6.618728211339858,6.2103749614081964,7.348845941439677,7.959535771613925,9.144960418169283,5.0,,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
CC(C1=C(CN(C)C)Cc2ccccc21)c1ccccn1,7.460023079171799,7.910047444280301,7.500019067201903,7.0100082708492994,7.059990922496167,,7.540002371976304,,,,CC(C1=C(CN(C)C)Cc2ccccc21)c1ccccn1
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,6.219414875115844,,6.790161661819122,6.290809941300688,6.261201165907785,6.588900078639583,8.061497578058429,6.989054258431609,6.0,5.988817269736593,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CC(c1nccs1)c1c(CCN(C)C)sc2ccccc12,2.6397440434809267,,,,,,7.4586439852165745,,5.301029995663981,,CC(c1nccs1)c1c(CCN(C)C)sc2ccccc12
COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.170934847876099,,5.0,COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1
CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.0,5.0,5.0,5.0,5.0,,5.0,6.2018208197230935,,5.0,CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,6.610870057887089,6.026526163040908,6.491164989198379,6.720415466349058,6.800447637681859,8.528448038677894,8.366677834152473,8.694882876851125,5.913288480182217,,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CC(=C1c2ccccc2CC1CCN(C)C)c1nccs1,5.62,,,,,,9.1,,5.4318,,CC(=C1c2ccccc2CC1CCN(C)C)c1nccs1
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.659192439725933,7.068500516252144,7.441232499744237,7.888685549231052,7.420072134461062,6.880082686421994,8.009148827389287,7.726127841814848,5.3,,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
CC(N)Cc1c[nH]c2ccccc12,5.033432861379978,5.026714679641652,5.018654047910903,5.0451283873048185,5.029231966035558,5.041672831162827,5.033041257575041,6.848414545946152,,5.050898691329959,CC(N)Cc1c[nH]c2ccccc12
CC(C)c1cc2cccc(-c3nnc(C4CCN(CC5CCOCC5)CC4)o3)n2n1,7.527243550682787,7.920818753952375,7.602059991327962,8.09151498112135,7.585026652029183,,7.744727494896692,,,,CC(C)c1cc2cccc(-c3nnc(C4CCN(CC5CCOCC5)CC4)o3)n2n1
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,4.6810990521130265,,,,,,8.87767322366865,4.67,5.850090778954973,,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,6.150193528734367,,6.501485220817852,6.100974332263527,6.099877623781175,6.930604712751279,7.744909164965565,6.938514003591028,6.318085241600891,5.658160266403417,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,5.0,5.0,5.0,5.0,5.0,5.455931955649724,7.38,8.115063305614187,5.2,,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,5.0,,,,,,8.569545411947004,,5.506158029723911,,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21
Fc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,6.639424054660803,,,,,,7.940036067230532,,,,Fc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,5.0,,,,,,9.151633986661915,,5.742513458158983,,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.732436090074851,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
CN(C)CCC1Cc2ccccc2C1=Cc1cnccn1,7.72125,,,,,,8.39794,9.22185,5.26761,,CN(C)CCC1Cc2ccccc2C1=Cc1cnccn1
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1nccs1,5.619894379144197,,,,,,9.098455006504029,,5.522878745280337,,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1nccs1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.189922494001639,5.611182355177788,5.973411382942463,6.3183848794518624,,9.157408034541971,7.982761748837763,8.603997951688653,5.653418515089131,5.026159083161474,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,7.75,7.32,9.14,,,8.74,8.77,9.19,,8.96,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12
CN1CCN(C2=Nc3cc(F)ccc3Nc3ccc(F)cc32)CC1,8.22,,,,,,9.0,,,,CN1CCN(C2=Nc3cc(F)ccc3Nc3ccc(F)cc32)CC1
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,5.31,,,,,,5.34,,,,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12
Cc1cc(OCC#CCN(C)C)no1,5.0,5.420447932081583,5.0,5.960391960274621,5.0,,,,,,Cc1cc(OCC#CCN(C)C)no1
C[C@H]1CNCC[C@]1(F)CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,8.0,5.6,5.3,5.5,5.2,,,,,,C[C@H]1CNCC[C@]1(F)CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1
CCN1CCC(c2ccccc2)=C(C(=O)OCC(C)C)C1,6.89,5.9,6.07,6.05,6.25,,,,,,CCN1CCC(c2ccccc2)=C(C(=O)OCC(C)C)C1
CN1CCC[C@H]1COC(N)=O,4.0,4.0,4.0,4.0,4.0,,,,,,CN1CCC[C@H]1COC(N)=O
CN1CC=CC(c2nsnc2OCCCCCCCCCOc2nsnc2C2C=CCN(C)C2)C1,9.08,,,4.7,,,,,,,CN1CC=CC(c2nsnc2OCCCCCCCCCOc2nsnc2C2C=CCN(C)C2)C1
O=C1CCON1CC#CCN1CCCC1,6.042233806931598,7.1566006533285815,6.4089046443265145,6.652432341849787,6.291619941300688,,,,,,O=C1CCON1CC#CCN1CCCC1
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Oc4ccccc4)ccc2C1O3,5.71,5.78,5.51,5.58,5.69,,,,,,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Oc4ccccc4)ccc2C1O3
CCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.620002979917129,7.0100082708492994,6.5099996790545225,6.1800011332446125,6.170000955651313,,,,,,CCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,6.6499950467220525,6.179998247040388,6.309999166160345,6.059999490269648,6.269999480522298,,,,,,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1
COc1ccc(S(=O)(=O)c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,7.141291851919234,8.138892379959849,8.169163695764588,7.730162351927363,,,,,,,COc1ccc(S(=O)(=O)c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1
CCCOC1CCC(C)(N2CCC(n3c(O)cc4ccc(C)cc43)CC2)CC1,9.30016,7.19997,7.19997,7.400010000000001,7.7000600000000015,,,,,,CCCOC1CCC(C)(N2CCC(n3c(O)cc4ccc(C)cc43)CC2)CC1
CCC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,6.650002050368572,6.9700039123110775,6.549998684913406,6.0800009845179925,6.109999193407682,,,,,,CCC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3,5.290000162583301,5.489999769783049,5.5599998977693925,6.4399988366133165,5.26999991766292,,,,,,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3
CN1CCC[C@H]1[C@@H]1COC(=O)N1,4.0,4.0,4.0,4.0,4.0,,,,,,CN1CCC[C@H]1[C@@H]1COC(=O)N1
c1cc2nsnc2c2c1CCNC2,4.0,5.17,4.0,4.0,4.0,,,,,,c1cc2nsnc2c2c1CCNC2
CCCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,5.509999679054523,5.340000090079675,6.549998684913406,7.8499289190757215,4.5499999894083,,,,,,CCCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3
CN1CC=CC(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2C=CCN(C)C2)C1,9.16,,,9.0,,,,,,,CN1CC=CC(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2C=CCN(C)C2)C1
CCOc1noc2c1CNCCC2,7.02,7.39,6.3,7.17,5.68,,,,,,CCOc1noc2c1CNCCC2
COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,7.701111603246157,8.068500516252142,6.374895849679443,7.818436189727468,6.979603566976688,,,,,,COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1
CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,8.65457624550601,9.641315749160793,7.173726485152395,8.228279792920977,7.470060350424175,,,,,,CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21
CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,9.973469792325396,9.899814727441216,8.300081137066377,8.699485002168009,7.199985320377933,,,,,,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1
CN1CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1,9.11987911205226,8.560333653084866,8.610416957817732,8.699485002168009,8.489727494896696,,,,,,CN1CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1
CCCCC1CCN(CCCN2C(=O)COc3cc(F)ccc32)CC1,7.39,4.15,5.23,4.07,6.0,,,,,,CCCCC1CCN(CCCN2C(=O)COc3cc(F)ccc32)CC1
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC(=O)CCCCCNC(=O)COc2ccc(/C=C/C3=[N+]4C(=Cc5ccc(-c6cccs6)n5[B-]4(F)F)C=C3)cc2)ccc1O)C(C)C,8.34,8.05,7.99,8.2,7.76,,,,,,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC(=O)CCCCCNC(=O)COc2ccc(/C=C/C3=[N+]4C(=Cc5ccc(-c6cccs6)n5[B-]4(F)F)C=C3)cc2)ccc1O)C(C)C
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1,7.3,7.8,7.1,7.5,6.9,,,,,,CN1CCC=C(c2nsnc2OCCCCCCCCCCCCO)C1
CC(=O)OC1CC2CCCC1N2C,5.64,5.532818299227886,4.810215159530701,5.618622367312058,,,,,,,CC(=O)OC1CC2CCCC1N2C
